name,node_type,ipv6,principal,subnet,physical_system
mercury.sj1-dll25.144,external,2600:c02:b002:15:5000:caff:fe51:4e56,,,sj1-dll25.sj1.dfinity.network
mercury.sj1-dll26.449,external,2600:c02:b002:15:5000:28ff:fe4e:2ead,,,sj1-dll26.sj1.dfinity.network
mercury.sj1-dll27.77,external,2600:c02:b002:15:5000:abff:fef5:9cd4,,,sj1-dll27.sj1.dfinity.network
mercury.sj1-dll28.104,external,2600:c02:b002:15:5000:f7ff:fe14:a3b4,,,sj1-dll28.sj1.dfinity.network
mercury.sj1-spm01.439,external,2600:c02:b002:15:5000:3bff:fe62:e1e4,,,sj1-spm01.sj1.dfinity.network
mercury.sj1-spm02.440,external,2600:c02:b002:15:5000:14ff:fe9e:28d2,,,sj1-spm02.sj1.dfinity.network
mercury.sj1-spm03.441,external,2600:c02:b002:15:5000:e2ff:fe4a:dcad,,,sj1-spm03.sj1.dfinity.network
mercury.sj1-spm04.423,external,2600:c02:b002:15:5000:bbff:fe8c:c8bd,,,sj1-spm04.sj1.dfinity.network
mercury.sj1-spm05.6,external,2600:c02:b002:15:5000:53ff:fef7:d3c0,,,sj1-spm05.sj1.dfinity.network
mercury.sj1-spm06.7,external,2600:c02:b002:15:5000:ceff:fecc:d5cd,,,sj1-spm06.sj1.dfinity.network
mercury.sj1-spm07.424,external,2600:c02:b002:15:5000:faff:fe2d:d30e,,,sj1-spm07.sj1.dfinity.network
mercury.sj2-dll01.926,external,2001:438:fffd:4a:5000:a1ff:fee2:3602,,,sj2-dll01.sj2.dfinity.network
mercury.sj2-dll02.927,external,2001:438:fffd:4a:5000:12ff:fe98:b879,,,sj2-dll02.sj2.dfinity.network
mercury.sj2-dll03.928,external,2001:438:fffd:4a:5000:5eff:fe80:5be7,,,sj2-dll03.sj2.dfinity.network
mercury.sj2-dll04.929,external,2001:438:fffd:4a:5000:2bff:fe91:e903,,,sj2-dll04.sj2.dfinity.network
mercury.sj2-dll05.930,external,2001:438:fffd:4a:5000:7cff:fef9:abb6,,,sj2-dll05.sj2.dfinity.network
mercury.sj2-dll06.931,external,2001:438:fffd:4a:5000:17ff:fe51:798f,,,sj2-dll06.sj2.dfinity.network
mercury.sj2-dll07.932,external,2001:438:fffd:4a:5000:13ff:febb:c590,,,sj2-dll07.sj2.dfinity.network
mercury.sj2-dll08.933,external,2001:438:fffd:4a:5000:a1ff:feea:f884,,,sj2-dll08.sj2.dfinity.network
mercury.sj2-dll09.934,external,2001:438:fffd:4a:5000:23ff:fe3e:dc9d,,,sj2-dll09.sj2.dfinity.network
mercury.sj2-dll10.935,external,2001:438:fffd:4a:5000:ddff:fea8:ea5f,,,sj2-dll10.sj2.dfinity.network
mercury.sj2-dll11.936,external,2001:438:fffd:4a:5000:abff:fe71:5175,,,sj2-dll11.sj2.dfinity.network
mercury.sj2-dll12.937,external,2001:438:fffd:4a:5000:48ff:fe56:ed43,,,sj2-dll12.sj2.dfinity.network
mercury.sj2-dll13.938,external,2001:438:fffd:4a:5000:aeff:fe30:9892,,,sj2-dll13.sj2.dfinity.network
mercury.sj2-dll14.939,external,2001:438:fffd:4a:5000:9aff:fe51:4c75,,,sj2-dll14.sj2.dfinity.network
mercury.sj2-dll15.940,external,2001:438:fffd:4a:5000:85ff:fe08:a77f,,,sj2-dll15.sj2.dfinity.network
mercury.sj2-dll16.941,external,2001:438:fffd:4a:5000:8fff:fef8:9536,,,sj2-dll16.sj2.dfinity.network
mercury.sj2-dll17.942,external,2001:438:fffd:4a:5000:b0ff:fee0:f483,,,sj2-dll17.sj2.dfinity.network
mercury.sj2-dll18.943,external,2001:438:fffd:4a:5000:4fff:fed4:a175,,,sj2-dll18.sj2.dfinity.network
mercury.sj2-dll19.944,external,2001:438:fffd:4a:5000:45ff:fe22:4b24,,,sj2-dll19.sj2.dfinity.network
mercury.sj2-dll20.945,external,2001:438:fffd:4a:5000:e5ff:fed7:66af,,,sj2-dll20.sj2.dfinity.network
mercury.sj2-dll21.946,external,2001:438:fffd:4a:5000:14ff:feaf:803f,,,sj2-dll21.sj2.dfinity.network
mercury.sj2-dll22.947,external,2001:438:fffd:4a:5000:1fff:fe41:581f,,,sj2-dll22.sj2.dfinity.network
mercury.sj2-dll23.948,external,2001:438:fffd:4a:5000:6eff:fed7:d542,,,sj2-dll23.sj2.dfinity.network
mercury.sj2-dll24.949,external,2001:438:fffd:4a:5000:83ff:feab:e586,,,sj2-dll24.sj2.dfinity.network
mercury.sj2-dll25.950,external,2001:438:fffd:4a:5000:5aff:fea2:6a1d,,,sj2-dll25.sj2.dfinity.network
mercury.sj2-dll26.951,external,2001:438:fffd:4a:5000:4aff:fefb:5cfb,,,sj2-dll26.sj2.dfinity.network
mercury.sj2-dll27.952,external,2001:438:fffd:4a:5000:c0ff:fe8c:b3b,,,sj2-dll27.sj2.dfinity.network
mercury.sj2-dll28.953,external,2001:438:fffd:4a:5000:4dff:fe8a:926c,,,sj2-dll28.sj2.dfinity.network
mercury.st1-dll01.967,external,2610:190:df01:5:5000:aeff:fefa:a8f8,,,st1-dll01.st1.dfinity.network
mercury.st1-dll02.968,external,2610:190:df01:5:5000:edff:fe42:25d6,,,st1-dll02.st1.dfinity.network
mercury.st1-dll03.969,external,2610:190:df01:5:5000:16ff:fe64:6ce2,,,st1-dll03.st1.dfinity.network
mercury.st1-dll04.970,external,2610:190:df01:5:5000:68ff:fe04:2742,,,st1-dll04.st1.dfinity.network
mercury.st1-dll05.971,external,2610:190:df01:5:5000:6aff:fe41:ba4b,,,st1-dll05.st1.dfinity.network
mercury.st1-dll06.972,external,2610:190:df01:5:5000:baff:feca:96de,,,st1-dll06.st1.dfinity.network
mercury.st1-dll07.973,external,2610:190:df01:5:5000:5dff:fecc:47df,,,st1-dll07.st1.dfinity.network
mercury.st1-dll08.974,external,2610:190:df01:5:5000:d1ff:fe7d:8161,,,st1-dll08.st1.dfinity.network
mercury.st1-dll09.975,external,2610:190:df01:5:5000:93ff:fe70:3cfa,,,st1-dll09.st1.dfinity.network
mercury.st1-dll10.976,external,2610:190:df01:5:5000:4bff:fe3c:d337,,,st1-dll10.st1.dfinity.network
mercury.st1-dll11.977,external,2610:190:df01:5:5000:8cff:feb3:1ccf,,,st1-dll11.st1.dfinity.network
mercury.st1-dll12.978,external,2610:190:df01:5:5000:50ff:feb4:d4dd,,,st1-dll12.st1.dfinity.network
mercury.st1-dll13.979,external,2610:190:df01:5:5000:eaff:fe44:c7a4,,,st1-dll13.st1.dfinity.network
mercury.st1-dll14.980,external,2610:190:df01:5:5000:c8ff:fe28:8b26,,,st1-dll14.st1.dfinity.network
mercury.to2-dll01.1065,external,2001:438:8000:10:5000:b5ff:fe78:a351,,,to2-dll01.to2.dfinity.network
mercury.to2-dll02.1066,external,2001:438:8000:10:5000:dbff:fe2c:79ba,,,to2-dll02.to2.dfinity.network
mercury.to2-dll03.1067,external,2001:438:8000:10:5000:dbff:fe09:a876,,,to2-dll03.to2.dfinity.network
mercury.to2-dll04.1068,external,2001:438:8000:10:5000:52ff:fedb:6459,,,to2-dll04.to2.dfinity.network
mercury.to2-dll05.1069,external,2001:438:8000:10:5000:f6ff:fe55:2fe9,,,to2-dll05.to2.dfinity.network
mercury.to2-dll06.1070,external,2001:438:8000:10:5000:2bff:fe15:f10a,,,to2-dll06.to2.dfinity.network
mercury.to2-dll07.1071,external,2001:438:8000:10:5000:c1ff:feaf:8d32,,,to2-dll07.to2.dfinity.network
mercury.to2-dll08.1072,external,2001:438:8000:10:5000:a9ff:fe2b:ca64,,,to2-dll08.to2.dfinity.network
mercury.to2-dll09.1073,external,2001:438:8000:10:5000:54ff:fea3:d853,,,to2-dll09.to2.dfinity.network
mercury.to2-dll10.1074,external,2001:438:8000:10:5000:d5ff:fef8:62cd,,,to2-dll10.to2.dfinity.network
mercury.to2-dll11.1075,external,2001:438:8000:10:5000:d4ff:feb7:e441,,,to2-dll11.to2.dfinity.network
mercury.to2-dll12.1076,external,2001:438:8000:10:5000:10ff:fe61:760a,,,to2-dll12.to2.dfinity.network
mercury.to2-dll13.1077,external,2001:438:8000:10:5000:fdff:feec:7aa1,,,to2-dll13.to2.dfinity.network
mercury.to2-dll14.1078,external,2001:438:8000:10:5000:a6ff:fe79:12bc,,,to2-dll14.to2.dfinity.network
mercury.to2-dll15.1079,external,2001:438:8000:10:5000:bdff:fe48:eea5,,,to2-dll15.to2.dfinity.network
mercury.to2-dll16.1080,external,2001:438:8000:10:5000:49ff:fe81:e82e,,,to2-dll16.to2.dfinity.network
mercury.to2-dll17.1081,external,2001:438:8000:10:5000:9fff:fe74:e84f,,,to2-dll17.to2.dfinity.network
mercury.to2-dll18.1082,external,2001:438:8000:10:5000:a1ff:fe2f:bff0,,,to2-dll18.to2.dfinity.network
mercury.to2-dll19.1083,external,2001:438:8000:10:5000:a3ff:fe2c:16d3,,,to2-dll19.to2.dfinity.network
mercury.to2-dll20.1084,external,2001:438:8000:10:5000:f4ff:fe68:ff0c,,,to2-dll20.to2.dfinity.network
mercury.to2-dll21.1085,external,2001:438:8000:10:5000:b5ff:fe58:929d,,,to2-dll21.to2.dfinity.network
mercury.to2-dll22.1086,external,2001:438:8000:10:5000:d9ff:fe26:109f,,,to2-dll22.to2.dfinity.network
mercury.to2-dll23.1087,external,2001:438:8000:10:5000:5fff:fefe:fa81,,,to2-dll23.to2.dfinity.network
mercury.to2-dll24.1088,external,2001:438:8000:10:5000:74ff:fe59:35a0,,,to2-dll24.to2.dfinity.network
mercury.to2-dll25.1089,external,2001:438:8000:10:5000:a9ff:fe9d:b707,,,to2-dll25.to2.dfinity.network
mercury.to2-dll26.1090,external,2001:438:8000:10:5000:d1ff:fe15:10f,,,to2-dll26.to2.dfinity.network
mercury.to2-dll27.1091,external,2001:438:8000:10:5000:72ff:fe4b:2292,,,to2-dll27.to2.dfinity.network
mercury.to2-dll28.1092,external,2001:438:8000:10:5000:7aff:fe82:c761,,,to2-dll28.to2.dfinity.network
mercury.tp1-dll08.425,external,2607:f758:c300:0:5000:c7ff:fe59:2b3b,,,tp1-dll08.tp1.dfinity.network
mercury.tp1-dll09.453,external,2607:f758:c300:0:5000:5dff:fed5:3e45,,,tp1-dll09.tp1.dfinity.network
mercury.tp1-dll10.454,external,2607:f758:c300:0:5000:f6ff:fee5:cf71,,,tp1-dll10.tp1.dfinity.network
mercury.tp1-dll11.455,external,2607:f758:c300:0:5000:b5ff:fe9e:402c,,,tp1-dll11.tp1.dfinity.network
mercury.tp1-dll12.456,external,2607:f758:c300:0:5000:f4ff:feb9:98b6,,,tp1-dll12.tp1.dfinity.network
mercury.tp1-dll13.65,external,2607:f758:c300:0:5000:96ff:fea2:59d3,,,tp1-dll13.tp1.dfinity.network
mercury.tp1-dll14.457,external,2607:f758:c300:0:5000:edff:fecb:b47,,,tp1-dll14.tp1.dfinity.network
mercury.tp1-dll15.458,external,2607:f758:c300:0:5000:3aff:fe34:29f,,,tp1-dll15.tp1.dfinity.network
mercury.tp1-dll16.459,external,2607:f758:c300:0:5000:16ff:fe62:30e5,,,tp1-dll16.tp1.dfinity.network
mercury.tp1-dll17.72,external,2607:f758:c300:0:5000:cdff:fe10:c68e,,,tp1-dll17.tp1.dfinity.network
mercury.tp1-dll18.460,external,2607:f758:c300:0:5000:93ff:fea9:609a,,,tp1-dll18.tp1.dfinity.network
mercury.tp1-dll19.461,external,2607:f758:c300:0:5000:5eff:fe33:b8f4,,,tp1-dll19.tp1.dfinity.network
mercury.tp1-dll20.462,external,2607:f758:c300:0:5000:fcff:fef1:9ecb,,,tp1-dll20.tp1.dfinity.network
mercury.tp1-dll21.145,external,2607:f758:c300:0:5000:6bff:fe46:e399,,,tp1-dll21.tp1.dfinity.network
mercury.tp1-dll22.172,external,2607:f758:c300:0:5000:ddff:fe0e:55a9,,,tp1-dll22.tp1.dfinity.network
mercury.tp1-dll23.184,external,2607:f758:c300:0:5000:25ff:fe4d:545,,,tp1-dll23.tp1.dfinity.network
mercury.tp1-dll24.42,external,2607:f758:c300:0:5000:f1ff:fe3c:1071,,,tp1-dll24.tp1.dfinity.network
mercury.tp1-dll25.196,external,2607:f758:c300:0:5000:b0ff:fe4e:a56f,,,tp1-dll25.tp1.dfinity.network
mercury.tp1-dll26.78,external,2607:f758:c300:0:5000:48ff:fe30:f3cd,,,tp1-dll26.tp1.dfinity.network
mercury.tp1-dll27.463,external,2607:f758:c300:0:5000:32ff:fea9:18f7,,,tp1-dll27.tp1.dfinity.network
mercury.tp1-dll28.464,external,2607:f758:c300:0:5000:74ff:fe46:d8f9,,,tp1-dll28.tp1.dfinity.network
mercury.tp1-spm01.450,external,2607:f758:c300:0:5000:16ff:fe94:d606,,,tp1-spm01.tp1.dfinity.network
mercury.tp1-spm02.598,external,2607:f758:c300:0:5000:5cff:feaf:434f,,,tp1-spm02.tp1.dfinity.network
mercury.tp1-spm03.451,external,2607:f758:c300:0:5000:9bff:fe4f:62c9,,,tp1-spm03.tp1.dfinity.network
mercury.tp1-spm04.09,external,2607:f758:c300:0:5000:72ff:fe35:3797,,,tp1-spm04.tp1.dfinity.network
mercury.tp1-spm05.10,external,2607:f758:c300:0:5000:8eff:fe8b:d68,,,tp1-spm05.tp1.dfinity.network
mercury.tp1-spm06.11,external,2607:f758:c300:0:5000:3eff:fe6d:af08,,,tp1-spm06.tp1.dfinity.network
mercury.tp1-spm07.452,external,2607:f758:c300:0:5000:43ff:fee4:aff0,,,tp1-spm07.tp1.dfinity.network
mercury.tp1-spm29.553,external,2607:f758:c300:0:5000:b0ff:fe19:c14b,,,tp1-spm29.tp1.dfinity.network
mercury.tp1-spm30.554,external,2607:f758:c300:0:5000:4bff:feac:6443,,,tp1-spm30.tp1.dfinity.network
mercury.ty1-dll01.669,external,2602:ffe4:801:16:5000:99ff:feaf:a713,,,ty1-dll01.ty1.dfinity.network
mercury.ty1-dll02.670,external,2602:ffe4:801:16:5000:16ff:fe63:b136,,,ty1-dll02.ty1.dfinity.network
mercury.ty1-dll03.671,external,2602:ffe4:801:16:5000:edff:fe94:905b,,,ty1-dll03.ty1.dfinity.network
mercury.ty1-dll04.672,external,2602:ffe4:801:16:5000:ebff:fe15:55df,,,ty1-dll04.ty1.dfinity.network
mercury.ty1-dll05.673,external,2602:ffe4:801:16:5000:e9ff:fe7c:6f9b,,,ty1-dll05.ty1.dfinity.network
mercury.ty1-dll06.674,external,2602:ffe4:801:16:5000:d9ff:fe4b:1359,,,ty1-dll06.ty1.dfinity.network
mercury.ty1-dll07.675,external,2602:ffe4:801:16:5000:7dff:fead:f4ca,,,ty1-dll07.ty1.dfinity.network
mercury.ty1-dll08.676,external,2602:ffe4:801:16:5000:b2ff:fe67:a226,,,ty1-dll08.ty1.dfinity.network
mercury.ty1-dll09.677,external,2602:ffe4:801:16:5000:97ff:fe48:23bc,,,ty1-dll09.ty1.dfinity.network
mercury.ty1-dll10.678,external,2602:ffe4:801:16:5000:c0ff:fe6b:a0ce,,,ty1-dll10.ty1.dfinity.network
mercury.ty1-dll11.679,external,2602:ffe4:801:16:5000:cbff:fea1:9c6,,,ty1-dll11.ty1.dfinity.network
mercury.ty1-dll12.680,external,2602:ffe4:801:16:5000:95ff:fefb:6a87,,,ty1-dll12.ty1.dfinity.network
mercury.ty1-dll13.681,external,2602:ffe4:801:16:5000:c9ff:fe63:52f1,,,ty1-dll13.ty1.dfinity.network
mercury.ty1-dll14.682,external,2602:ffe4:801:16:5000:32ff:fe97:f59c,,,ty1-dll14.ty1.dfinity.network
mercury.ty1-dll15.683,external,2602:ffe4:801:16:5000:14ff:fea2:6379,,,ty1-dll15.ty1.dfinity.network
mercury.ty1-dll16.684,external,2602:ffe4:801:16:5000:52ff:fe54:6b72,,,ty1-dll16.ty1.dfinity.network
mercury.ty1-dll17.685,external,2602:ffe4:801:16:5000:d3ff:fe49:e184,,,ty1-dll17.ty1.dfinity.network
mercury.ty1-dll18.686,external,2602:ffe4:801:16:5000:f1ff:fe49:e05c,,,ty1-dll18.ty1.dfinity.network
mercury.ty1-dll19.687,external,2602:ffe4:801:16:5000:a7ff:fe31:6aa,,,ty1-dll19.ty1.dfinity.network
mercury.ty1-dll20.688,external,2602:ffe4:801:16:5000:e9ff:fec1:4469,,,ty1-dll20.ty1.dfinity.network
mercury.ty1-dll21.689,external,2602:ffe4:801:16:5000:40ff:fe51:90f,,,ty1-dll21.ty1.dfinity.network
mercury.ty1-dll22.690,external,2602:ffe4:801:16:5000:23ff:feac:968f,,,ty1-dll22.ty1.dfinity.network
mercury.ty1-dll23.691,external,2602:ffe4:801:16:5000:61ff:fe9c:4287,,,ty1-dll23.ty1.dfinity.network
mercury.ty1-dll24.692,external,2602:ffe4:801:16:5000:7cff:fedb:96bd,,,ty1-dll24.ty1.dfinity.network
mercury.ty1-dll25.693,external,2602:ffe4:801:16:5000:8eff:fe4f:91f9,,,ty1-dll25.ty1.dfinity.network
mercury.ty1-dll26.694,external,2602:ffe4:801:16:5000:40ff:fe7e:ecc2,,,ty1-dll26.ty1.dfinity.network
mercury.ty1-dll27.695,external,2602:ffe4:801:16:5000:39ff:fe35:71cd,,,ty1-dll27.ty1.dfinity.network
mercury.ty1-dll28.696,external,2602:ffe4:801:16:5000:e6ff:feab:457f,,,ty1-dll28.ty1.dfinity.network
mercury.ty2-dll01.697,external,2602:ffe4:801:17:5000:a3ff:fe38:7455,,,ty2-dll01.ty2.dfinity.network
mercury.ty2-dll02.698,external,2602:ffe4:801:17:5000:fbff:fe38:5ca2,,,ty2-dll02.ty2.dfinity.network
mercury.ty2-dll03.699,external,2602:ffe4:801:17:5000:fcff:fe52:73d0,,,ty2-dll03.ty2.dfinity.network
mercury.ty2-dll04.700,external,2602:ffe4:801:17:5000:eeff:fee5:d3b4,,,ty2-dll04.ty2.dfinity.network
mercury.ty2-dll05.701,external,2602:ffe4:801:17:5000:45ff:fe71:fb73,,,ty2-dll05.ty2.dfinity.network
mercury.ty2-dll06.702,external,2602:ffe4:801:17:5000:1cff:fe52:121c,,,ty2-dll06.ty2.dfinity.network
mercury.ty2-dll07.703,external,2602:ffe4:801:17:5000:c4ff:fec1:22f3,,,ty2-dll07.ty2.dfinity.network
mercury.ty2-dll08.704,external,2602:ffe4:801:17:5000:8cff:fecc:52fd,,,ty2-dll08.ty2.dfinity.network
mercury.ty2-dll09.705,external,2602:ffe4:801:17:5000:d1ff:fecd:5aa4,,,ty2-dll09.ty2.dfinity.network
mercury.ty2-dll10.706,external,2602:ffe4:801:17:5000:71ff:fe63:5c15,,,ty2-dll10.ty2.dfinity.network
mercury.ty2-dll11.707,external,2602:ffe4:801:17:5000:33ff:fe58:41b,,,ty2-dll11.ty2.dfinity.network
mercury.ty2-dll12.708,external,2602:ffe4:801:17:5000:faff:fe96:6317,,,ty2-dll12.ty2.dfinity.network
mercury.ty2-dll13.709,external,2602:ffe4:801:17:5000:aeff:fe7d:de58,,,ty2-dll13.ty2.dfinity.network
mercury.ty2-dll14.710,external,2602:ffe4:801:17:5000:e6ff:fe94:5521,,,ty2-dll14.ty2.dfinity.network
mercury.ty2-dll15.711,external,2602:ffe4:801:17:5000:95ff:fe39:553c,,,ty2-dll15.ty2.dfinity.network
mercury.ty2-dll16.712,external,2602:ffe4:801:17:5000:d3ff:fe41:314a,,,ty2-dll16.ty2.dfinity.network
mercury.ty2-dll17.713,external,2602:ffe4:801:17:5000:f9ff:feae:e524,,,ty2-dll17.ty2.dfinity.network
mercury.ty2-dll18.714,external,2602:ffe4:801:17:5000:49ff:fed0:15f7,,,ty2-dll18.ty2.dfinity.network
mercury.ty2-dll19.715,external,2602:ffe4:801:17:5000:c8ff:fe57:b246,,,ty2-dll19.ty2.dfinity.network
mercury.ty2-dll20.716,external,2602:ffe4:801:17:5000:6dff:feba:aede,,,ty2-dll20.ty2.dfinity.network
mercury.ty2-dll21.717,external,2602:ffe4:801:17:5000:76ff:fe2c:44f,,,ty2-dll21.ty2.dfinity.network
mercury.ty2-dll22.718,external,2602:ffe4:801:17:5000:78ff:fefb:7e7b,,,ty2-dll22.ty2.dfinity.network
mercury.ty2-dll23.719,external,2602:ffe4:801:17:5000:4eff:fe1f:f23d,,,ty2-dll23.ty2.dfinity.network
mercury.ty2-dll24.720,external,2602:ffe4:801:17:5000:50ff:fe84:a6a4,,,ty2-dll24.ty2.dfinity.network
mercury.ty2-dll25.721,external,2602:ffe4:801:17:5000:e7ff:feb9:d14b,,,ty2-dll25.ty2.dfinity.network
mercury.ty2-dll26.722,external,2602:ffe4:801:17:5000:cbff:fe07:4ff6,,,ty2-dll26.ty2.dfinity.network
mercury.ty2-dll27.723,external,2602:ffe4:801:17:5000:49ff:feb5:3caf,,,ty2-dll27.ty2.dfinity.network
mercury.ty2-dll28.724,external,2602:ffe4:801:17:5000:4bff:fe59:21a8,,,ty2-dll28.ty2.dfinity.network
mercury.ty3-dll01.599,external,2602:ffe4:801:18:5000:3fff:fe77:aac6,,,ty3-dll01.ty3.dfinity.network
mercury.ty3-dll02.600,external,2602:ffe4:801:18:5000:51ff:fe59:50aa,,,ty3-dll02.ty3.dfinity.network
mercury.ty3-dll03.601,external,2602:ffe4:801:18:5000:deff:feb8:c3a0,,,ty3-dll03.ty3.dfinity.network
mercury.ty3-dll04.602,external,2602:ffe4:801:18:5000:9fff:fe08:2cd8,,,ty3-dll04.ty3.dfinity.network
mercury.ty3-dll05.603,external,2602:ffe4:801:18:5000:39ff:fe7a:157f,,,ty3-dll05.ty3.dfinity.network
mercury.ty3-dll06.604,external,2602:ffe4:801:18:5000:e5ff:fe7e:ed62,,,ty3-dll06.ty3.dfinity.network
mercury.ty3-dll07.605,external,2602:ffe4:801:18:5000:13ff:fe5c:62e8,,,ty3-dll07.ty3.dfinity.network
mercury.ty3-dll08.606,external,2602:ffe4:801:18:5000:c2ff:fecb:a3f7,,,ty3-dll08.ty3.dfinity.network
mercury.ty3-dll09.607,external,2602:ffe4:801:18:5000:9aff:fee6:8eb0,,,ty3-dll09.ty3.dfinity.network
mercury.ty3-dll10.608,external,2602:ffe4:801:18:5000:9cff:fe89:a4e3,,,ty3-dll10.ty3.dfinity.network
mercury.ty3-dll11.609,external,2602:ffe4:801:18:5000:6cff:febe:7524,,,ty3-dll11.ty3.dfinity.network
mercury.ty3-dll12.610,external,2602:ffe4:801:18:5000:25ff:fe3c:ee75,,,ty3-dll12.ty3.dfinity.network
mercury.ty3-dll13.611,external,2602:ffe4:801:18:5000:9dff:fe45:8cf8,,,ty3-dll13.ty3.dfinity.network
mercury.ty3-dll14.612,external,2602:ffe4:801:18:5000:f5ff:fe2b:d2d2,,,ty3-dll14.ty3.dfinity.network
mercury.zh2-asu01.893,external,2a00:fb01:400:200:5000:83ff:fe04:89c5,,,zh2-asu01.zh2.dfinity.network
mercury.zh2-spm01.426,dfinity,2a00:fb01:400:200:5000:c0ff:fe87:7b3a,,,zh2-spm01.zh2.dfinity.network
mercury.zh2-spm02.427,dfinity,2a00:fb01:400:200:5000:c5ff:fef8:80c,,,zh2-spm02.zh2.dfinity.network
mercury.zh2-spm03.428,dfinity,2a00:fb01:400:200:5000:9bff:fe97:fe9f,,,zh2-spm03.zh2.dfinity.network
mercury.zh2-spm04.0,dfinity,2a00:fb01:400:200:5000:61ff:fe2c:14ac,,,zh2-spm04.zh2.dfinity.network
mercury.zh2-spm05.69,dfinity,2a00:fb01:400:200:5000:14ff:fe72:72df,,,zh2-spm05.zh2.dfinity.network
mercury.zh2-spm06.1,dfinity,2a00:fb01:400:200:5000:5bff:fe6b:75c6,,,zh2-spm06.zh2.dfinity.network
mercury.zh2-spm07.62,dfinity,2a00:fb01:400:200:5000:11ff:fe92:1a23,,,zh2-spm07.zh2.dfinity.network
mercury.zh2-spm08.2,dfinity,2a00:fb01:400:200:5000:ceff:fea2:bb0,,,zh2-spm08.zh2.dfinity.network
mercury.zh2-spm09.429,dfinity,2a00:fb01:400:200:5000:51ff:fe8c:55a5,,,zh2-spm09.zh2.dfinity.network
mercury.zh2-spm10.430,dfinity,2a00:fb01:400:200:5000:41ff:fe9f:be7e,,,zh2-spm10.zh2.dfinity.network
mercury.zh2-spm11.48,dfinity,2a00:fb01:400:200:5000:32ff:fe74:f8a5,,,zh2-spm11.zh2.dfinity.network
mercury.zh2-spm12.55,dfinity,2a00:fb01:400:200:5000:70ff:fe8f:d670,,,zh2-spm12.zh2.dfinity.network
mercury.zh2-spm13.431,dfinity,2a00:fb01:400:200:5000:3aff:fe48:2f8,,,zh2-spm13.zh2.dfinity.network
mercury.zh2-spm14.432,dfinity,2a00:fb01:400:200:5000:67ff:fee3:4d51,,,zh2-spm14.zh2.dfinity.network
mercury.zh3-dll01.539,external,2a02:418:3002:0:5000:8dff:fe79:f4f8,,,zh3-dll01.zh3.dfinity.network
mercury.zh3-dll02.540,external,2a02:418:3002:0:5000:d3ff:fea9:12b9,,,zh3-dll02.zh3.dfinity.network
mercury.zh3-dll03.541,external,2a02:418:3002:0:5000:c7ff:fe7e:f426,,,zh3-dll03.zh3.dfinity.network
mercury.zh3-dll04.542,external,2a02:418:3002:0:5000:e1ff:fe1f:be38,,,zh3-dll04.zh3.dfinity.network
mercury.zh3-dll05.543,external,2a02:418:3002:0:5000:7bff:fe6d:1cd3,,,zh3-dll05.zh3.dfinity.network
mercury.zh3-dll06.544,external,2a02:418:3002:0:5000:76ff:fe8a:2d1a,,,zh3-dll06.zh3.dfinity.network
mercury.zh3-dll07.545,external,2a02:418:3002:0:5000:38ff:fe93:ea22,,,zh3-dll07.zh3.dfinity.network
mercury.zh3-dll08.546,external,2a02:418:3002:0:5000:17ff:fee8:56f1,,,zh3-dll08.zh3.dfinity.network
mercury.zh3-dll09.547,external,2a02:418:3002:0:5000:baff:fea5:cbe6,,,zh3-dll09.zh3.dfinity.network
mercury.zh3-dll10.548,external,2a02:418:3002:0:5000:78ff:fe58:3650,,,zh3-dll10.zh3.dfinity.network
mercury.zh3-dll11.549,external,2a02:418:3002:0:5000:66ff:fe26:e7f9,,,zh3-dll11.zh3.dfinity.network
mercury.zh3-dll12.550,external,2a02:418:3002:0:5000:29ff:feeb:2239,,,zh3-dll12.zh3.dfinity.network
mercury.zh3-dll13.551,external,2a02:418:3002:0:5000:1bff:fe66:60a,,,zh3-dll13.zh3.dfinity.network
mercury.zh3-dll14.552,external,2a02:418:3002:0:5000:c4ff:fe52:347,,,zh3-dll14.zh3.dfinity.network
mercury.zh4-dll01.753,external,2a02:41b:300e:0:5000:65ff:fe51:9428,,,zh4-dll01.zh4.dfinity.network
mercury.zh4-dll02.754,external,2a02:41b:300e:0:5000:a5ff:fe27:5751,,,zh4-dll02.zh4.dfinity.network
mercury.zh4-dll03.755,external,2a02:41b:300e:0:5000:c9ff:fe53:96a7,,,zh4-dll03.zh4.dfinity.network
mercury.zh4-dll04.756,external,2a02:41b:300e:0:5000:d2ff:fec1:f655,,,zh4-dll04.zh4.dfinity.network
mercury.zh4-dll05.757,external,2a02:41b:300e:0:5000:8dff:feb9:f516,,,zh4-dll05.zh4.dfinity.network
mercury.zh4-dll06.758,external,2a02:41b:300e:0:5000:d3ff:fed1:3bdc,,,zh4-dll06.zh4.dfinity.network
mercury.zh4-dll07.759,external,2a02:41b:300e:0:5000:36ff:fe85:ba0d,,,zh4-dll07.zh4.dfinity.network
mercury.zh4-dll08.760,external,2a02:41b:300e:0:5000:b1ff:fe7b:338,,,zh4-dll08.zh4.dfinity.network
mercury.zh4-dll09.761,external,2a02:41b:300e:0:5000:58ff:fece:af38,,,zh4-dll09.zh4.dfinity.network
mercury.zh4-dll10.762,external,2a02:41b:300e:0:5000:f0ff:fefc:81c8,,,zh4-dll10.zh4.dfinity.network
