name,node_type,ipv6,principal,subnet,physical_system
mercury.ty1-dll18.686,external,2602:ffe4:801:16:6801:8eff:fec4:3162,vmzrz-weexa-xlaci-rs37k-ld6pb-xe7x3-y7ryv-qvxkx-syybl-t7pcy-nqe,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,ty1-dll18.ty1.dfinity.network
mercury.ty1-dll19.687,external,2602:ffe4:801:16:6801:98ff:fef8:7bf2,bz4m4-xsx2j-seecl-igygc-26lej-uhktf-hawf2-d6lof-2whss-3jobs-dae,unassigned,ty1-dll19.ty1.dfinity.network
mercury.ty1-dll20.688,external,2602:ffe4:801:16:6801:95ff:fe34:d94a,d6ca7-27cgh-xtiuf-il6f2-ozl2v-ojymt-z2iko-mhsjq-tys5c-rm4rm-fae,unassigned,ty1-dll20.ty1.dfinity.network
mercury.ty1-dll21.689,external,2602:ffe4:801:16:6801:efff:fe1b:729d,6j3rt-inrpe-arelp-4qmfz-3pz6v-kax72-sbwgx-mxcsw-acqj7-2xf3u-nqe,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,ty1-dll21.ty1.dfinity.network
mercury.ty1-dll22.690,external,2602:ffe4:801:16:6801:aeff:fe0d:d6ec,drvfh-ht2ar-rk7jf-7db5l-6vg3t-ulj4w-qt4ny-h7n3c-3mkc4-wbjuh-lae,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,ty1-dll22.ty1.dfinity.network
mercury.ty1-dll23.691,external,2602:ffe4:801:16:6801:e7ff:fee0:68f3,lmyrb-daque-qwjgi-axrwl-7gssj-tii5c-tskaa-wcudw-5mhfs-urbnd-2qe,unassigned,ty1-dll23.ty1.dfinity.network
mercury.ty1-dll24.692,external,2602:ffe4:801:16:6801:86ff:fe0d:a605,,,ty1-dll24.ty1.dfinity.network
mercury.ty1-dll25.693,external,2602:ffe4:801:16:6801:7ff:fef4:7292,34p3x-4cyvb-4iw6w-ehded-ee2kt-pb4uj-so6au-4t5ml-ju57d-qv5te-4ae,unassigned,ty1-dll25.ty1.dfinity.network
mercury.ty1-dll26.694,external,2602:ffe4:801:16:6801:37ff:fe04:9688,hlyvz-kdhgm-gysfq-btlb7-e6mgu-2544q-bfbmm-xbtbs-2lbzi-crbgr-oae,unassigned,ty1-dll26.ty1.dfinity.network
mercury.ty1-dll27.695,external,2602:ffe4:801:16:6801:6cff:fea8:6b70,xmg5b-vziyw-6bzii-yfbmt-zll6k-v5bd5-m3ds6-7vdyy-wmnkd-lznvp-jqe,unassigned,ty1-dll27.ty1.dfinity.network
mercury.ty1-dll28.696,external,2602:ffe4:801:16:6801:a5ff:fe04:d1bb,cchef-npxui-2bqq2-6cc2q-cwqwf-wknbw-vybtz-fkd7n-qyadq-cjt2j-sqe,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,ty1-dll28.ty1.dfinity.network
mercury.ty2-dll01.697,external,2602:ffe4:801:17:6801:ff:feec:bd51,73qwv-zyona-3hbhd-a4sze-s54uv-hgfey-ulzb3-u5cgr-vgs6h-d6xua-vae,unassigned,ty2-dll01.ty2.dfinity.network
mercury.ty2-dll02.698,external,2602:ffe4:801:17:6801:94ff:febd:5abe,btwcg-q4a2j-n4jmo-n62sp-2etxv-2bcyd-qmjfo-dc2nk-ancca-rblcp-3ae,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,ty2-dll02.ty2.dfinity.network
mercury.ty2-dll03.699,external,2602:ffe4:801:17:6801:d5ff:fec5:e1de,gbavy-dj3ok-jnmaa-pnbhh-sgxlp-gzcap-mt5ox-v5cml-eivtx-sodxc-vae,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,ty2-dll03.ty2.dfinity.network
mercury.ty2-dll04.700,external,2602:ffe4:801:17:6801:cbff:fed7:8c85,ehizo-zv4le-hkzuy-gqyvw-6enab-mazoj-p57ci-kesea-4ufju-d3jv4-oae,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,ty2-dll04.ty2.dfinity.network
mercury.ty2-dll05.701,external,2602:ffe4:801:17:6801:a5ff:fe1a:bbe3,lvac3-kgilc-zs5x5-skq6a-4ajcq-xkd6g-6twwm-ltyum-rphgd-f3iei-lqe,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,ty2-dll05.ty2.dfinity.network
mercury.ty2-dll06.702,external,2602:ffe4:801:17:6801:39ff:fe8c:eb9f,4yqpb-nbwye-y6yv6-c5ffq-xvuho-tpw6j-zeqj3-y3u62-q4pai-ewmot-rqe,unassigned,ty2-dll06.ty2.dfinity.network
mercury.ty2-dll07.703,external,2602:ffe4:801:17:6801:5aff:fee7:256a,xyww7-j43q2-nqleq-agfny-e347w-zrshm-xc2bo-7g2wy-yqksi-hksrj-aae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,ty2-dll07.ty2.dfinity.network
mercury.ty2-dll08.704,external,2602:ffe4:801:17:6801:c7ff:fe1c:1721,7pwy2-67vvv-agagj-elfj4-gtef2-jxddy-ywxtt-74afr-aeuil-zecky-iae,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,ty2-dll08.ty2.dfinity.network
mercury.ty2-dll09.705,external,2602:ffe4:801:17:6801:59ff:fedb:39a2,pxyu4-nrrqd-w3vmd-egofs-gpia5-tljnw-gtnuv-rueu6-2sxij-24x3x-gqe,unassigned,ty2-dll09.ty2.dfinity.network
mercury.ty2-dll10.706,external,2602:ffe4:801:17:6801:88ff:fe16:cb8e,dtde4-pat5g-ai3p3-uajw4-yxpoc-ki7vb-jrfnt-hqk4b-dtzwv-66v66-hae,unassigned,ty2-dll10.ty2.dfinity.network
mercury.ty2-dll11.707,external,2602:ffe4:801:17:6801:20ff:fec2:ea0,2vmqi-lwsmy-rad75-wus6x-3rlbf-cgig6-rtheo-t42r2-i4vdg-jyguw-uqe,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,ty2-dll11.ty2.dfinity.network
mercury.ty2-dll12.708,external,2602:ffe4:801:17:6801:54ff:fe43:ad75,6xfo2-g6moa-wiadg-3nyup-47m5k-ee7rf-wjxij-lv3q5-kqivn-hsmgp-jqe,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,ty2-dll12.ty2.dfinity.network
mercury.ty2-dll13.709,external,2602:ffe4:801:17:6801:21ff:fe3a:3f86,oudap-3zumt-7w4gh-m42la-gb3gj-6wugv-e3tlc-fvdxz-7xuwm-6rr7n-rqe,unassigned,ty2-dll13.ty2.dfinity.network
mercury.ty2-dll14.710,external,2602:ffe4:801:17:6801:74ff:fe31:874f,si6b5-vl4vg-tzvkr-is64k-d7kns-egjpt-qanwn-b2j2r-jspxd-4nkh5-zae,unassigned,ty2-dll14.ty2.dfinity.network
mercury.ty2-dll15.711,external,2602:ffe4:801:17:6801:ff:feaf:234,pptbq-moz46-a4j7y-njscm-t3d3o-wj2pz-3vbak-4fqnt-trxz6-f4fg7-eae,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,ty2-dll15.ty2.dfinity.network
mercury.ty2-dll16.712,external,2602:ffe4:801:17:6801:f0ff:febc:1d94,krwx5-u5srm-kqbyx-szogs-gaseq-qzef4-txjmy-ql5em-k6q5n-h3ono-bae,unassigned,ty2-dll16.ty2.dfinity.network
mercury.ty2-dll17.713,external,2602:ffe4:801:17:6801:e2ff:feee:62f9,kzlfn-xeqoz-zcrlc-no4r5-pfjdw-flzfm-cq7zw-bbipw-fw3u7-bsoa6-4qe,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,ty2-dll17.ty2.dfinity.network
mercury.ty2-dll18.714,external,2602:ffe4:801:17:6801:bcff:fece:84bf,ar2vm-visxo-z3dgi-wsjux-ql7qw-zlfpk-ubvwl-tszz3-i6d5h-jrguv-gae,unassigned,ty2-dll18.ty2.dfinity.network
mercury.ty2-dll19.715,external,2602:ffe4:801:17:6801:69ff:fe06:c74b,cwb7w-kd3lm-4jzgx-mljqg-ptquz-665kh-w2svb-22eca-fab6l-jelhv-3ae,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,ty2-dll19.ty2.dfinity.network
mercury.ty2-dll20.716,external,2602:ffe4:801:17:6801:ceff:fe35:c87b,w53hu-bdzuz-h7h75-weodb-getvj-rr766-m2rtb-bigdq-l62cj-7atxw-2ae,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,ty2-dll20.ty2.dfinity.network
mercury.ty2-dll21.717,external,2602:ffe4:801:17:6801:ff:fed8:3588,vwdbg-uwo2y-ta6p2-mxwi2-6oztv-hzh4t-ugx3m-dkbbh-mgx7f-ifrah-6ae,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,ty2-dll21.ty2.dfinity.network
mercury.ty2-dll22.718,external,2602:ffe4:801:17:6801:efff:fe7b:55b7,,,ty2-dll22.ty2.dfinity.network
mercury.ty2-dll23.719,external,2602:ffe4:801:17:6801:a6ff:fe2c:e3b5,2hl5j-s6wlm-t7ba2-rxp52-2ii5d-vsbjk-tfwt7-twdbr-rqlyw-hzumc-iqe,unassigned,ty2-dll23.ty2.dfinity.network
mercury.ty2-dll24.720,external,2602:ffe4:801:17:6801:fdff:fe79:976b,kknz4-uukcz-p7zaf-ftkdt-veggo-tbxmd-7m57d-q2rpw-aliru-5uitt-4ae,unassigned,ty2-dll24.ty2.dfinity.network
mercury.ty2-dll25.721,external,2602:ffe4:801:17:6801:70ff:fee8:c44e,kdfe2-cdgll-v5djd-boeiw-cpz73-mfmgm-uo2fv-pc5jk-2sxry-hwfoo-3ae,unassigned,ty2-dll25.ty2.dfinity.network
mercury.ty2-dll26.722,external,2602:ffe4:801:17:6801:d5ff:fe0d:5f8e,aicg2-docau-ham5w-5yl6j-k5jj5-tc5yu-eicbx-2plu3-ta6ey-ixhun-xqe,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,ty2-dll26.ty2.dfinity.network
mercury.ty2-dll27.723,external,2602:ffe4:801:17:6801:86ff:fe58:9920,b5d56-nm7ae-p24jg-t25gp-5bmhb-rjbnt-3dmoq-goqby-5tf6c-ygnnu-aqe,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,ty2-dll27.ty2.dfinity.network
mercury.ty2-dll28.724,external,2602:ffe4:801:17:6801:38ff:feb9:5205,w2l33-vvva3-qvjdn-2vgqn-qqbif-i6fuy-ekpwi-ksq22-ru4rz-6ycrr-tae,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,ty2-dll28.ty2.dfinity.network
mercury.ty3-dll01.599,external,2602:ffe4:801:18:6801:b1ff:feff:b446,n7rus-buwht-3phww-knxhc-eqyha-ahbbi-vz3it-4dkne-ugphq-rf4jc-bqe,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,ty3-dll01.ty3.dfinity.network
mercury.ty3-dll02.600,external,2602:ffe4:801:18:6801:5aff:feb8:e81f,jli6s-b6v2e-jzqor-h2h3y-eaj4i-eyffb-db4dn-gp7qw-ih6jc-yzb5j-hqe,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,ty3-dll02.ty3.dfinity.network
mercury.ty3-dll03.601,external,2602:ffe4:801:18:6801:4dff:fe42:b21e,bgqci-myb3j-djjqb-siuft-zbg2g-yome4-hi4oq-gxqy4-vh5sx-5c2af-jqe,unassigned,ty3-dll03.ty3.dfinity.network
mercury.ty3-dll04.602,external,2602:ffe4:801:18:6801:8ff:fe67:7882,nxayg-zna42-zpngn-tg6hw-heplm-xvfsb-bxyov-3qiix-aaavl-5pdev-uqe,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe,ty3-dll04.ty3.dfinity.network
mercury.ty3-dll05.603,external,2602:ffe4:801:18:6801:edff:fe67:438b,oswv7-a355p-a5jlp-ko7pj-arrs2-rghho-dti4z-xgptn-szn55-jjr46-uqe,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,ty3-dll05.ty3.dfinity.network
mercury.ty3-dll06.604,external,2602:ffe4:801:18:6801:13ff:fe06:e43b,saw4q-px4st-tqivd-luwao-njxl5-hjiuy-7j365-mvphm-a5g5x-zkooy-kae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,ty3-dll06.ty3.dfinity.network
mercury.ty3-dll07.605,external,2602:ffe4:801:18:6801:f5ff:fe53:fb6d,t3ddg-me5el-nt2c4-4p2a2-7qyyy-v5rpy-yosa3-k3z5g-ehe2c-7vq3g-4ae,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,ty3-dll07.ty3.dfinity.network
mercury.ty3-dll08.606,external,2602:ffe4:801:18:6801:2aff:feba:78e8,rxmtu-mdfnk-kbsyn-sf7ag-ywt66-viyjh-5kdfe-ya5ax-3hxa7-dah4z-gqe,unassigned,ty3-dll08.ty3.dfinity.network
mercury.ty3-dll09.607,external,2602:ffe4:801:18:6801:d5ff:fe08:c368,k4o6k-prjj5-ytwas-fgqyv-6y73m-3s5pz-fq3g3-7bexa-fdhmu-hk42z-lae,unassigned,ty3-dll09.ty3.dfinity.network
mercury.ty3-dll10.608,external,2602:ffe4:801:18:6801:7cff:fe2d:c07e,5mpdi-v4qj2-64are-tbe6r-6335g-6tksh-c7uzq-w3xyz-o4p5g-rwnll-vqe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,ty3-dll10.ty3.dfinity.network
mercury.ty3-dll11.609,external,2602:ffe4:801:18:6801:fcff:fe77:90da,6oooh-jum6y-focwn-kx5ba-omunf-jksiz-25lqk-xvcvb-7afff-3ceei-nqe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,ty3-dll11.ty3.dfinity.network
mercury.ty3-dll12.610,external,2602:ffe4:801:18:6801:dbff:fe65:3f37,ggybn-cegt4-3e3xz-z43pe-cazxs-mtznq-kpyyu-tdtcf-op4o3-ourqw-cqe,unassigned,ty3-dll12.ty3.dfinity.network
mercury.ty3-dll13.611,external,2602:ffe4:801:18:6801:a4ff:fea1:c121,lpjte-7knvh-xgn6k-bf2fh-siduu-g5323-2z5o5-v27dh-2kxfa-hrktk-jae,unassigned,ty3-dll13.ty3.dfinity.network
mercury.ty3-dll14.612,external,2602:ffe4:801:18:6801:e7ff:fe87:1a6a,nioyi-lxtpk-fnexd-5ib4d-3x523-uu4ve-ro2tv-z5yuq-sf3dk-fdhrf-4qe,unassigned,ty3-dll14.ty3.dfinity.network
mercury.zh2-asu01.893,external,2a00:fb01:400:200:5000:b2ff:febd:911f,,,zh2-asu01.zh2.dfinity.network
mercury.zh2-spm01.426,dfinity,2a00:fb01:400:200:6801:c8ff:fe68:7ec6,6qxes-2iftw-fq3we-unkdt-y7wnk-4v26t-fftzu-chgeh-t2ljb-qtevx-iae,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,zh2-spm01.zh2.dfinity.network
mercury.zh2-spm02.427,dfinity,2a00:fb01:400:200:6801:46ff:fefc:c627,tg4ec-b2g4p-h42kd-k7zvb-6rls2-i2q7l-gtr4h-ymr6v-rrez4-w6fao-oqe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,zh2-spm02.zh2.dfinity.network
mercury.zh2-spm03.428,dfinity,2a00:fb01:400:200:6801:79ff:fe6c:5d66,gtc2a-34z6k-mld77-aucld-n6l4v-yv5hz-mon2d-narwo-b2z2k-thpyk-uae,unassigned,zh2-spm03.zh2.dfinity.network
mercury.zh2-spm04.0,dfinity,2a00:fb01:400:200:6801:73ff:fee5:c827,hgbum-72ne6-onsua-rjul3-siwu5-da4zu-wkqro-rm4el-52osh-bhkgi-dqe,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,zh2-spm04.zh2.dfinity.network
mercury.zh2-spm05.69,dfinity,2a00:fb01:400:200:6801:ecff:fe48:82f1,gd2vp-cewud-bap4i-b3vb4-jbxhf-3ojbk-d2n6l-wg46d-vcovk-bjwyz-tqe,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,zh2-spm05.zh2.dfinity.network
mercury.zh2-spm06.1,dfinity,2a00:fb01:400:200:6801:3bff:fe4f:8cdd,rp2ka-fxcyf-ghmgv-rgi3q-ugpxs-t2xfv-an2zj-yjzfk-kkpuu-pbha5-5qe,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,zh2-spm06.zh2.dfinity.network
mercury.zh2-spm07.62,dfinity,2a00:fb01:400:200:6801:55ff:fe41:5d52,6hkcx-vz4jv-4n33r-ywdvs-sefaa-tb2on-rac6s-4csut-iyahu-zmct2-5qe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,zh2-spm07.zh2.dfinity.network
mercury.zh2-spm08.2,dfinity,2a00:fb01:400:200:6801:70ff:fed9:d631,45huy-6h3k3-m7uao-7w4bu-dtcgx-4yxpc-s36gr-pq7k5-xesnw-vnjut-oae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,zh2-spm08.zh2.dfinity.network
mercury.zh2-spm09.429,dfinity,2a00:fb01:400:200:6801:77ff:feb8:40a6,k3ree-ug5ci-l5q6u-wci73-ascqg-pb3a6-znui5-py5n7-2if4r-nnehy-3ae,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,zh2-spm09.zh2.dfinity.network
mercury.zh2-spm10.430,dfinity,2a00:fb01:400:200:6801:22ff:fe69:615c,lkrgq-rqmms-blrdo-24alx-2jrtz-xl5qm-dk6xc-o5fvc-o2huw-bxtqs-wqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,zh2-spm10.zh2.dfinity.network
mercury.zh2-spm11.48,dfinity,2a00:fb01:400:200:6801:feff:fe99:f395,a2e7m-evijx-geoc6-o5j6s-h45ye-f3hxj-w7dfi-25e2k-v5ylv-nf7ud-aqe,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,zh2-spm11.zh2.dfinity.network
mercury.zh2-spm12.55,dfinity,2a00:fb01:400:200:6801:4aff:fe43:4f77,4bokb-dd7ie-6sx2e-s75z3-ncqvu-rfjzo-gfe4g-lzlma-bship-vmd2o-vqe,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,zh2-spm12.zh2.dfinity.network
mercury.zh2-spm13.431,dfinity,2a00:fb01:400:200:6801:c6ff:fea8:d144,uk6n5-nw7vs-zeydi-qdmgp-xbevs-fnhce-35je2-3m5fu-l2wzj-wrcxb-5ae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,zh2-spm13.zh2.dfinity.network
mercury.zh2-spm14.432,dfinity,2a00:fb01:400:200:6801:56ff:fecf:ec9e,,,zh2-spm14.zh2.dfinity.network
mercury.zh3-dll01.539,external,2a02:418:3002:0:6801:b2ff:fed3:393c,rftsc-w53v6-ff75g-hm772-3aqf7-mevas-udhat-4wblc-z4n4g-m7dqq-iae,unassigned,zh3-dll01.zh3.dfinity.network
mercury.zh3-dll02.540,external,2a02:418:3002:0:6801:daff:fead:e7ac,qhdwe-lh37e-nbxhw-l26cc-bmxdo-hnhzi-uivxu-ibgiv-rksoj-wfvhc-iqe,unassigned,zh3-dll02.zh3.dfinity.network
mercury.zh3-dll03.541,external,2a02:418:3002:0:6801:5ff:fe7f:1176,t3fh2-surtx-hjh7n-dmwzv-rsj56-krypw-yh27v-lad6d-xughx-xebse-iae,unassigned,zh3-dll03.zh3.dfinity.network
mercury.zh3-dll04.542,external,2a02:418:3002:0:6801:31ff:fef4:cf2a,fsqi5-jxy3h-7enjy-d3734-zqvvu-s6nmh-o7xyk-6ahom-ecorw-o4oro-mae,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,zh3-dll04.zh3.dfinity.network
mercury.zh3-dll05.543,external,2a02:418:3002:0:6801:efff:fe28:5d48,fopwg-cu6ej-o7qfl-zuon2-ia7lv-qre7y-hotf6-bs7wk-aj4we-nf646-dqe,unassigned,zh3-dll05.zh3.dfinity.network
mercury.zh3-dll06.544,external,2a02:418:3002:0:6801:feff:fe20:6783,w3phu-4ihah-tqdl6-n32hp-e5254-l6ybu-kvmmx-thj6t-q7z7k-swvi4-iqe,unassigned,zh3-dll06.zh3.dfinity.network
mercury.zh3-dll07.545,external,2a02:418:3002:0:6801:4eff:feb2:9204,q5nwx-7i5tz-xoxyj-baxhx-i4pu7-u645x-d4cpw-ydiqe-vlr4u-pqbxl-jqe,unassigned,zh3-dll07.zh3.dfinity.network
mercury.zh3-dll08.546,external,2a02:418:3002:0:6801:f8ff:fe6e:5373,itbwd-42ljt-6wwrt-w4vt4-xbgnu-m32zi-ex3ss-j6df4-doach-da7bq-kae,unassigned,zh3-dll08.zh3.dfinity.network
mercury.zh3-dll09.547,external,2a02:418:3002:0:6801:8bff:fef0:ec6f,25o6i-sdjsl-vjlfn-6duch-vskdu-26pf5-cwibg-zooqk-sdn2e-cgugm-tae,unassigned,zh3-dll09.zh3.dfinity.network
mercury.zh3-dll10.548,external,2a02:418:3002:0:6801:c7ff:fe3a:8dc4,7g3hi-3ypt3-4u3qa-6jmvf-eptxu-loh2i-poiih-fmgxl-7vlyd-g5hy3-nqe,unassigned,zh3-dll10.zh3.dfinity.network
mercury.zh3-dll11.549,external,2a02:418:3002:0:6801:14ff:fe19:f6a0,gogli-5653n-elex3-qlpqt-57upc-ahqpe-jel3r-jks5y-yy2ak-5zcgu-hae,unassigned,zh3-dll11.zh3.dfinity.network
mercury.zh3-dll12.550,external,2a02:418:3002:0:6801:43ff:fe6d:d7b,,,zh3-dll12.zh3.dfinity.network
mercury.zh3-dll13.551,external,2a02:418:3002:0:6801:10ff:fe5c:5c74,jgetp-jxcos-7t7xy-nhxmv-pgf5l-kbmms-e4wk7-xxtaw-ohuwb-cpqew-xqe,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,zh3-dll13.zh3.dfinity.network
mercury.zh3-dll14.552,external,2a02:418:3002:0:6801:d1ff:fed2:2d65,v2pkj-vpsow-fp24q-zqwfj-p3nek-m52xz-oz6ra-blmra-73voj-jvwb5-gae,unassigned,zh3-dll14.zh3.dfinity.network
mercury.zh4-dll01.753,external,2a02:41b:300e:0:6801:6fff:feea:c5d6,wc67c-46hye-zy2my-fq3jh-itzt6-xobfa-6wsl6-j2ouf-uc6ee-7eupq-3ae,unassigned,zh4-dll01.zh4.dfinity.network
mercury.zh4-dll02.754,external,2a02:41b:300e:0:6801:4dff:fe5c:212d,tssrg-qjzld-dl5pr-uy7di-upnw5-2g7nd-v442c-lra4q-re3nn-543nq-rqe,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,zh4-dll02.zh4.dfinity.network
mercury.zh4-dll03.755,external,2a02:41b:300e:0:6801:26ff:fe06:d06b,sdytw-krjjp-mac6s-wnde7-sulf2-zxzdx-dpoan-4r5fn-qdgol-7buz3-mae,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,zh4-dll03.zh4.dfinity.network
mercury.zh4-dll04.756,external,2a02:41b:300e:0:6801:6cff:fe29:48a6,gnagd-f5kwr-7d2i4-e36x7-4tj7p-t4oki-4kvlc-pvnqr-annsa-sgawm-6qe,unassigned,zh4-dll04.zh4.dfinity.network
mercury.zh4-dll05.757,external,2a02:41b:300e:0:6801:b7ff:fe19:52d3,weww5-eanvf-5ryld-mz57k-7nukv-o5amt-ny5dl-6c22g-7iyvp-gnkf5-rqe,unassigned,zh4-dll05.zh4.dfinity.network
mercury.zh4-dll06.758,external,2a02:41b:300e:0:6801:daff:feba:7aa9,wbz2k-b6che-eckjw-vdwro-gyxhj-276mr-lxijv-wvk6b-kdmqn-s7zzh-6qe,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,zh4-dll06.zh4.dfinity.network
mercury.zh4-dll07.759,external,2a02:41b:300e:0:6801:96ff:fef2:b261,d2ffc-r2mqq-yx3u5-f5j47-davp4-lske5-57oal-ilwph-o2hex-tqaz2-7qe,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,zh4-dll07.zh4.dfinity.network
mercury.zh4-dll08.760,external,2a02:41b:300e:0:6801:11ff:fe9b:3040,j63cj-up2z6-xh7m5-m2t5m-t4xi6-6tqz2-ibj4a-mmm2s-7o2bv-ynnc6-xae,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,zh4-dll08.zh4.dfinity.network
mercury.zh4-dll09.761,external,2a02:41b:300e:0:6801:a3ff:fe71:4168,w7ahu-lheyl-fxlh3-fcid6-ey4qj-7qjj7-yobio-qhb7u-jf5zg-6jp3i-mae,unassigned,zh4-dll09.zh4.dfinity.network
mercury.zh4-dll10.762,external,2a02:41b:300e:0:6801:2fff:fec5:bb66,ptxxp-fechw-m6taf-lrkaj-hwtas-rxq6p-o6tko-yho6t-cjfzc-zkgdd-sae,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,zh4-dll10.zh4.dfinity.network
mercury.zh4-dll11.763,external,2a02:41b:300e:0:6801:54ff:fe09:172c,3tbjz-erih4-dfm4f-ul544-mgyqe-eeesn-hhggl-ooq2x-czsh2-nuy6n-cae,unassigned,zh4-dll11.zh4.dfinity.network
mercury.zh4-dll12.764,external,2a02:41b:300e:0:6801:e0ff:fe7c:a83b,ballu-bl2a4-dxgw3-cjx3j-fe3rj-mf7xm-46eie-lch5y-uv66w-xan53-dqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,zh4-dll12.zh4.dfinity.network
